,x,y,cls
6211,-0.138158983,1.068657978,0
6212,15.20905296,14.66544127,0
6213,10.25099599,6.189756001,1
6214,0.449014589,-0.114763881,1
6215,12.14652178,11.5848089,0
6216,-1.488021089,7.081255839,0
6217,0.555976124,-0.211123367,0
6218,11.71779641,14.46236779,0
6219,19.16525541,14.9520792,1
6220,-1.002691199,0.878659914,0
6221,-0.853186058,1.016324161,0
6222,0.82318864,5.418769954,0
6223,15.99406866,11.85448878,0
6224,15.14013887,15.53256588,1
6225,1.256093112,8.044495115,0
6226,15.47902912,16.56980535,1
6227,14.02089994,13.78185685,0
6228,1.443076542,-0.025846135,0
6229,-0.352216289,-0.408651864,1
6230,10.9899036,18.56641867,1
6231,1.466052972,9.896063348,0
6232,9.959686714,7.783267224,1
6233,14.7773536,12.5393573,0
6234,1.11096466,10.43331238,0
6235,2.04988669,3.885078736,0
6236,0.837097392,0.451301647,0
6237,1.32535278,5.361314396,0
6238,6.692880335,13.08759721,1
6239,1.224360343,8.130995287,0
6240,1.164765167,-0.113893003,1
6241,12.28252461,4.108211032,1
6242,16.78473644,16.22793882,1
6243,13.84546394,18.29772041,1
6244,12.07048295,16.9610522,1
6245,0.048635899,-0.766815891,1
6246,1.070482093,-0.039396087,0
6247,1.260271757,0.186161812,1
6248,0.962734574,-0.303917323,1
6249,0.555280825,1.169312724,0
6250,0.466401889,0.474579248,0
6251,1.698555179,-0.032130151,1
6252,0.496087988,0.82062122,0
6253,-0.957638065,-0.172489538,1
6254,12.36769597,19.46511468,1
6255,0.699054308,0.15278155,0
6256,-0.470976993,1.197526666,0
6257,0.44491493,0.640728623,1
6258,-1.173705168,-0.403609778,1
6259,8.679013287,9.589949811,1
6260,0.08479978,0.932287209,0
6261,15.2111126,11.69727443,0
6262,18.24827498,15.30348034,1
6263,9.583604271,2.296832551,1
6264,1.791931235,13.41890189,0
6265,-0.86290006,0.94116655,0
6266,0.419827345,-0.643407894,1
6267,0.649554474,0.077111405,0
6268,9.228914977,10.43953394,1
6269,13.05149478,18.75088469,1
6270,-0.183032875,1.621256165,0
6271,15.67942622,16.74438675,1
6272,18.67140519,15.22426912,1
6273,2.064055828,5.758601141,0
6274,-0.443125387,-0.183688858,1
6275,9.799359063,2.842051845,1
6276,1.452075018,1.054838178,0
6277,1.717882558,11.89918497,0
6278,6.039330696,13.44899129,1
6279,1.872361381,7.340710716,0
6280,-0.237234397,0.602005604,1
6281,-0.430145719,-2.533897422,0
6282,0.478262885,8.760029933,0
6283,-4.96462193,-2.508180925,0
6284,-2.202154562,0.311713959,0
6285,18.42470697,15.65803941,0
6286,0.694924039,0.758087716,0
6287,12.87526376,11.37691546,0
6288,0.079994235,0.290157263,1
6289,15.14734963,14.94892954,1
6290,2.138531497,9.728432328,0
6291,1.233007079,0.982860089,0
6292,5.516781761,-2.146282147,1
6293,10.00799341,0.894941402,1
6294,11.186234,19.42743356,1
6295,10.57645547,8.921984147,1
6296,15.49113273,14.94700264,1
6297,16.2865365,16.51471309,1
6298,13.65961651,15.76651364,0
6299,19.50894488,14.86833379,1
6300,14.66987754,16.42736996,1
6301,17.47047834,16.22629377,1
6302,11.84346673,4.23674806,1
6303,10.6844354,6.486809872,1
6304,3.309318536,6.09229955,0
6305,0.457284784,0.997659089,0
6306,0.56072891,0.66065437,0
6307,-1.726217283,-0.230647635,0
6308,2.701149457,-1.163314122,1
6309,16.04730366,12.31559693,0
6310,-0.974351975,-1.3292706,0
6311,0.208587061,2.426470106,0
6312,1.722876228,-0.193708422,1
6313,14.99486964,17.00991007,1
6314,1.986533176,11.17186794,0
6315,-3.450986231,-5.906352839,1
6316,14.68112523,15.76597911,0
6317,16.65045514,13.2084389,0
6318,16.14610895,16.94799901,1
6319,16.28801063,12.93519274,0
6320,9.365813611,1.112975564,1
6321,9.31242363,6.844442586,1
6322,-0.501491044,6.069602758,0
6323,17.94924364,15.26079445,1
6324,11.04422062,11.00924935,0
6325,-0.399357041,-0.16036864,0
6326,11.69818541,16.77472761,1
6327,0.634527392,1.677981468,0
6328,1.985097754,4.349601435,0
6329,7.400513051,8.68719024,1
6330,5.555764427,-1.014723319,1
6331,0.80775183,-0.68220406,1
6332,-0.087755219,0.879724959,0
6333,0.21847165,0.305998237,1
6334,12.86957477,4.804940857,1
6335,-1.565634626,0.601436277,0
6336,2.019449401,6.183849317,0
6337,13.45577593,17.35942635,1
6338,1.314144358,-0.344471734,1
6339,-1.209215866,0.831320524,0
6340,7.252909734,3.557929756,1
6341,0.666105712,0.053952862,1
6342,1.565398705,0.135751601,1
6343,1.824119638,-0.459456113,1
6344,-0.296207499,-0.075149886,0
6345,0.642750439,0.319252399,1
6346,12.86911035,18.11474618,1
6347,8.509139634,5.345903701,1
6348,12.22488139,18.78214934,1
6349,5.565590539,-1.03133391,1
6350,7.169621046,1.28644594,1
6351,0.465747274,4.99250086,0
6352,2.359599236,0.269144244,1
6353,16.18576049,13.69243464,0
6354,19.11956519,14.65138094,1
6355,12.99706214,14.89552109,0
6356,0.596970566,-0.771376165,1
6357,0.333184338,0.202659978,1
6358,-1.44340647,1.371199895,0
6359,13.29737866,4.48631581,1
6360,11.11043146,3.498713575,1
6361,17.10209164,13.44579653,0
6362,-0.151492181,0.015048754,1
6363,16.62349704,16.24950015,1
6364,14.21868557,15.29317758,0
6365,12.1315608,16.56078044,1
6366,16.22659362,12.7197188,0
6367,16.30392558,13.59148374,0
6368,15.80824569,12.1363351,0
6369,-1.777653445,2.041987169,0
6370,0.705695305,-0.20946895,1
6371,0.294375029,0.131927769,1
6372,7.206604888,11.16168863,1
6373,13.57733601,16.28466199,1
6374,0.644598214,0.760462246,0
6375,0.938440854,-0.420485909,0
6376,14.53512369,17.58069963,1
6377,15.23590752,11.18917728,0
6378,1.245893558,-1.655146042,0
6379,1.681299181,1.165159316,1
6380,1.320584217,-0.806592968,0
6381,13.58373125,13.62272436,0
6382,14.2830413,15.48363677,1
6383,15.5467308,12.94877837,0
6384,11.32405114,17.40831848,1
6385,2.204256084,8.302752554,0
6386,-1.296034314,0.439085413,0
6387,13.63182219,17.25856495,1
6388,2.016970677,0.502544481,1
6389,13.31048297,15.69354043,1
6390,16.54655626,13.17568929,0
6391,0.157822259,-0.091207499,1
6392,17.43130031,13.94010293,0
6393,14.22741273,18.02944526,1
6394,17.13808109,13.70742129,0
6395,13.02857977,16.01717615,0
6396,13.28469122,18.11312744,1
6397,9.758127626,2.338822369,1
6398,-0.432530178,-0.041097912,1
6399,8.567667086,4.474373874,1
6400,0.64972456,0.648512389,0
6401,16.10414462,13.66258899,0
6402,1.710791725,3.240417233,0
6403,2.052496213,-0.104979875,0
6404,0.20896288,0.596382531,0
6405,16.91682877,16.51078128,1
6406,16.79644505,14.67503889,0
6407,0.416042925,0.456091626,0
6408,0.381104888,-0.813038938,1
6409,-1.111753117,-0.315610114,0
6410,1.728036052,-0.138531885,1
6411,2.085968852,-0.878168605,1
6412,3.010080185,7.440148316,0
6413,9.686915266,0.010798105,1
6414,1.525275809,12.34322309,0
6415,0.998482478,1.196314701,0
6416,1.634986294,12.12613642,0
6417,17.52073972,16.14944292,1
6418,2.585848336,0.740215214,1
6419,0.550067743,1.626726438,0
6420,12.95224333,12.52664287,0
6421,3.556511959,6.66722621,0
6422,1.541557977,10.40372507,0
6423,3.230712686,-0.949490412,1
6424,2.13418904,7.697454523,0
6425,14.04576303,14.41077481,0
6426,1.736974556,-0.489278567,1
6427,1.587172594,5.438561949,0
6428,-0.013556454,0.53470861,0
6429,0.625271402,0.632544532,1
6430,5.371529386,-0.554965723,1
6431,12.32361216,13.8454831,1
6432,17.04525533,13.00057409,0
6433,0.847649642,1.092689727,0
6434,-1.40821139,0.734030066,0
6435,16.4831672,16.42147082,1
6436,11.22417682,15.26817253,0
6437,14.96834302,14.20370502,0
6438,16.90395269,13.21063738,0
6439,1.003333799,-0.657339666,1
6440,1.306658356,-0.302238061,1
6441,1.430627277,6.563104315,0
6442,12.47653115,18.5365917,1
6443,9.865625754,5.766257527,1
6444,0.647703293,9.623914778,0
6445,14.72184027,14.93806157,1
6446,18.00277793,15.64891814,1
6447,-1.519079812,0.202518311,0
6448,-0.167766734,1.226228602,0
6449,13.15595472,15.00618897,1
6450,-0.255561708,8.094804411,0
6451,14.72234107,15.55338541,1
6452,1.960183117,2.411658613,0
6453,0.988123093,-0.7214174,1
6454,12.00131283,13.49393135,0
6455,8.080271211,2.989925204,1
6456,14.14229515,11.84080366,0
6457,1.881544013,-0.090363424,1
6458,1.868830561,3.245860208,0
6459,1.635590039,1.524111004,0
6460,8.493078301,9.996890725,1
6461,9.205974422,7.928599279,1
6462,17.80847847,15.7554591,1
6463,0.9279069,-0.298196049,1
6464,1.911070625,-0.6738213,1
6465,7.320251946,0.648086105,1
6466,13.06580803,15.29807287,0
6467,0.721365153,0.24701648,0
6468,0.186798187,0.170281427,0
6469,-0.484918821,1.063455378,0
6470,10.8758434,6.314532809,1
6471,12.24993324,17.3245083,1
6472,18.200586,15.39745153,0
6473,1.125435905,-0.491667924,1
6474,11.09425445,6.344046189,1
6475,15.56013535,17.08995536,1
6476,8.13986241,15.20866043,1
6477,9.39219275,1.582134086,1
6478,1.675110755,-0.86061381,1
6479,14.75434575,13.47682575,0
6480,7.202489551,1.966902603,1
6481,9.904959218,1.587689858,1
6482,11.88095777,17.81285065,1
6483,14.90149204,13.43995153,0
6484,9.830496604,1.952390576,1
6485,0.307705495,1.252199027,0
6486,1.83725979,0.664608895,1
6487,7.359315784,15.03603641,1
6488,9.455959608,8.101801286,1
6489,12.86552342,12.77071778,0
6490,13.8858705,16.6707303,1
6491,14.32239115,15.90218327,1
6492,12.16659882,17.18286395,1
6493,16.99147868,13.73579677,0
6494,8.75743559,2.238405128,1
6495,4.379218002,-1.556544782,0
6496,-0.475297811,3.461191397,0
6497,7.181446165,9.242288816,1
6498,1.021855948,-0.141824176,0
6499,-1.163026014,-0.26498917,0
6500,1.323805923,0.241981772,1
6501,1.721077337,0.236311299,0
6502,-0.121783652,0.522977796,1
6503,0.291191903,0.539648885,1
6504,3.496464656,-1.705285026,0
6505,-3.399302231,2.409169269,0
6506,15.40544523,12.47689945,0
6507,12.05559495,17.36465967,1
6508,0.806158271,1.277426717,0
6509,-0.191193005,0.09914306,0
6510,3.101608798,-1.094977969,0
6511,7.798953218,7.66124575,1
6512,8.234523047,9.366992675,1
6513,-0.974991554,0.253389572,0
6514,0.866207852,0.040477238,1
6515,-0.419382226,1.129298229,0
6516,10.11985011,6.30262227,1
6517,-1.737704597,0.829359669,0
6518,15.98991938,13.04814872,0
6519,19.68974325,14.39806809,1
6520,-1.985934242,0.968570822,0
6521,1.888025071,4.693990872,0
6522,-0.827772735,0.759336369,0
6523,16.23153557,16.55912866,1
6524,9.543487219,0.939947242,1
6525,1.408238106,5.6642196,0
6526,14.19281861,11.91358529,0
6527,1.274943621,6.000402414,0
6528,10.13985686,13.9986293,0
6529,16.50010601,13.407172,0
6530,1.182153496,0.251018911,0
6531,8.981869538,2.089386089,1
6532,0.294197208,-0.377238196,1
6533,8.860900891,9.669419884,1
6534,0.637698547,0.273454326,0
6535,13.38527725,16.78500733,1
6536,1.174364129,-1.11925781,0
6537,14.31019387,15.71211061,1
6538,-0.29669655,0.556422599,0
6539,0.890424627,0.5416965,0
6540,12.46110693,17.72120528,1
6541,-1.171075366,0.460592816,0
6542,0.606633858,0.240702507,0
6543,0.14650959,0.229051287,0
6544,12.43079667,12.98781354,0
6545,16.65660652,12.2511076,0
6546,0.241282696,0.469299046,0
6547,1.019725098,0.626960628,1
6548,0.521196792,-0.348159822,1
6549,14.49619544,15.56616367,1
6550,11.01093986,3.289753843,1
6551,13.96329279,16.63902311,1
6552,10.4342181,9.121918481,1
6553,16.11810211,13.82373994,0
6554,-0.492284984,-0.355248412,0
6555,0.411921694,0.417113432,0
6556,0.274586996,-0.131009313,0
6557,14.62960114,14.83833274,0
6558,-0.68655487,-0.253751567,0
6559,-0.627659189,0.281055853,0
6560,18.30130129,14.81773407,1
6561,8.171848233,11.02948919,1
6562,15.4386932,12.64279205,0
6563,7.467566704,8.892451844,1
6564,0.816617432,1.30870508,0
6565,16.08978538,16.70319101,1
6566,0.171460026,0.182055229,0
6567,11.83681156,1.813055037,1
6568,4.343619519,3.635371489,0
6569,14.37075834,17.38506897,1
6570,1.660552661,7.978751407,0
6571,0.576880547,0.845647202,0
6572,14.84335689,17.45630106,1
6573,13.65811824,16.52364355,1
6574,1.349840822,3.693416123,0
6575,6.506175993,13.5940129,1
6576,15.16571174,12.09610289,0
6577,1.199553874,0.569904694,0
6578,-0.010745307,0.367347538,1
6579,14.94921941,13.95608749,1
6580,12.22062338,3.418470401,1
6581,15.71984311,12.47458078,0
6582,-0.891012983,-0.361328281,0
6583,-0.723597505,0.915234273,0
6584,0.75851755,-1.194156659,1
6585,3.89648747,0.398220079,0
6586,1.731807086,0.678485939,0
6587,0.2243285,0.596315095,1
6588,7.320771422,-1.966269544,1
6589,10.76501438,18.86532307,1
6590,8.497281187,13.47065524,1
6591,14.21881847,17.63632072,1
6592,17.4948606,16.13916564,1
6593,1.221094189,0.173205276,1
6594,1.475894998,0.568543181,1
6595,-0.645043772,0.533617924,0
6596,1.944584697,16.25812282,0
6597,2.55622051,-0.993292841,0
6598,15.35021886,13.20086327,1
6599,10.97524656,19.91326696,1
6600,14.82876742,13.91175075,0
6601,16.54306493,16.27161092,1
6602,9.508985156,13.04714744,0
6603,1.528335592,10.3655329,0
6604,19.20376391,15.14738603,1
6605,1.908021292,-0.05968397,1
6606,1.858049304,-0.04551979,1
6607,0.30332173,-0.254833494,1
6608,1.177901072,0.64325569,0
6609,0.689584876,1.352091049,0
6610,13.08509804,11.87237715,0
6611,13.23665042,12.00531481,0
6612,0.443795199,-3.516109598,0
6613,15.20569536,10.83506021,0
6614,0.951323496,-0.346852869,1
6615,1.898279085,-0.549554173,1
6616,15.89732158,11.52088836,0
6617,-1.772580681,0.97027304,0
6618,15.65733987,11.1035809,0
6619,2.847803485,0.162036821,1
6620,1.246780196,-0.719786245,1
6621,12.29674579,15.92122006,0
6622,12.09332252,5.895908771,1
6623,8.162705587,0.622230697,1
6624,0.452471175,0.56592182,0
6625,-1.131151512,-0.117155608,0
6626,19.26628922,15.15367977,1
6627,1.280909196,0.346291079,1
6628,1.923488895,0.90347133,1
6629,-0.056258542,0.79787566,0
6630,1.539243677,0.186412067,1
6631,0.373477886,0.482105941,0
6632,13.34658027,16.63924355,1
6633,2.388313701,14.79736973,0
6634,2.476145697,4.6521378,0
6635,12.23555509,11.96759524,0
6636,12.81200776,15.54861394,0
6637,13.09305472,5.997747932,1
6638,16.55512044,14.49768394,0
6639,8.505737072,2.226270104,1
6640,13.01422012,4.148804122,1
6641,1.829977998,9.440719193,0
6642,1.250614779,3.999108744,0
6643,-0.845344994,0.444658068,0
6644,7.721014158,12.14325343,1
6645,2.206227529,10.64754081,0
6646,-0.971195097,0.718669659,0
6647,13.75868844,16.43942873,1
6648,-0.774256305,0.858459624,0
6649,4.168961794,-0.060398066,0
6650,-0.372816698,1.323031177,0
6651,0.761433576,-0.328400876,1
6652,1.188546196,8.51727328,0
6653,12.30697373,17.18797293,1
6654,17.25104641,14.75150139,0
6655,13.23673671,4.338636405,1
6656,5.347086303,-3.101147876,1
6657,1.365492113,0.343807121,1
6658,0.903091393,-0.160983018,1
6659,-0.198142583,0.522232762,0
6660,16.31097248,13.13760001,0
6661,2.360782401,10.13257518,0
6662,1.894958126,20.51011752,1
6663,11.61826785,17.11122317,1
6664,5.903397242,13.71135323,1
6665,13.92409185,4.488625152,1
6666,14.30248816,13.00980951,0
6667,5.275127589,1.016363625,1
6668,3.791662621,0.540670947,0
6669,3.215490262,-3.071546925,1
6670,1.152780011,1.437025045,0
6671,0.079974224,1.662411342,0
6672,11.52469022,0.715670499,1
6673,0.913855223,-0.540903551,1
6674,0.945612329,0.650398345,0
6675,5.253802362,14.42821648,1
6676,-0.89606264,1.041827193,0
6677,7.959099831,12.29048278,1
6678,15.87978764,12.41271814,0
6679,-0.935567041,1.234981043,0
6680,1.196852123,5.433994665,0
6681,-0.027913728,0.490504467,0
6682,0.831062824,6.427620611,0
6683,12.00721905,13.51090422,0
6684,4.775673657,8.240956465,0
6685,16.53167075,13.69098832,0
6686,14.60455471,10.78018656,0
6687,1.63251317,9.846919758,0
6688,-1.506671801,0.585109026,0
6689,1.317004175,8.716577734,0
6690,0.957762087,1.446762104,0
6691,12.84140475,13.7594177,0
6692,-1.187408781,2.944008757,0
6693,10.83167806,0.183052205,1
6694,8.443283609,11.5377083,1
6695,4.608293585,-1.970315425,1
6696,10.78098993,15.93728801,0
6697,12.35774495,12.63212043,0
6698,9.541247813,4.994932307,1
6699,13.07132861,17.73562229,1
6700,1.265321874,0.247666214,1
6701,18.02029675,15.12876392,0
6702,2.548083781,15.60579535,0
6703,10.45237126,3.377477176,1
6704,9.554703502,9.375417712,1
6705,21.12716053,13.37005679,1
6706,1.882223614,-0.736441423,0
6707,0.833251178,0.938706626,0
6708,8.884236261,2.372023957,1
6709,16.51085854,16.64792383,1
6710,0.948202467,1.042786874,0
6711,16.55618854,14.38318735,1
6712,1.947500645,6.936866721,0
6713,2.054634655,0.144048353,1
6714,0.288744601,1.389990887,0
6715,1.418525364,-3.164502407,0
6716,14.63291505,13.09413974,0
6717,16.68558534,14.75180536,0
6718,5.740457298,5.191976635,0
6719,6.79093326,10.10736902,1
6720,17.07169099,15.94486338,1
6721,0.07972117,3.211145446,0
6722,8.153891493,8.862627414,1
6723,15.76632718,12.06279805,0
6724,-3.102935764,-2.99838696,0
6725,13.97507097,15.58219697,1
6726,13.33054314,2.561579868,1
6727,1.256277924,3.542508944,0
6728,7.375942915,9.842501633,1
6729,0.929420802,0.269553583,0
6730,1.260380726,9.297037799,0
6731,7.205102668,12.44415177,1
6732,8.736248713,9.784033555,1
6733,14.85561619,13.08092634,1
6734,15.72615805,17.23764857,1
6735,13.54154011,15.47649633,1
6736,-0.24941041,1.519752729,0
6737,0.315056735,-0.401432957,1
6738,15.89659794,17.45921634,1
6739,0.48699272,0.297890191,0
6740,-1.331912801,0.725111842,0
6741,-1.771497821,-6.287035744,0
6742,15.10411158,15.1695743,1
6743,8.688774101,10.05459293,1
6744,16.11465597,13.18403388,0
6745,20.20079522,14.6789637,1
6746,13.46428928,4.245508958,1
6747,-0.388019064,1.100108657,0
6748,1.658344706,0.000115858,1
6749,0.182899936,2.257767386,0
6750,8.305522467,12.98771056,1
6751,7.998074672,2.976524534,1
6752,6.6794952,5.615404527,0
6753,2.377040618,7.429435243,0
6754,16.95023482,12.8549332,0
6755,10.78486334,18.5239765,1
6756,7.5302587,1.207085052,1
6757,7.424696972,14.1866129,1
6758,13.16233392,14.75828139,0
6759,8.714703579,9.114492458,1
6760,9.602875772,3.916517854,1
6761,6.542474054,-0.746826399,1
6762,13.7781671,17.77003401,1
6763,13.0476306,13.37071096,0
6764,8.712499393,9.736117898,1
6765,13.00008825,17.67261939,1
6766,0.83217352,0.019589591,1
6767,10.35668652,15.48303591,0
6768,0.673218383,0.006132155,1
6769,-0.597871631,0.386038827,1
6770,6.222482713,4.441857842,0
6771,1.602462297,0.293478782,1
6772,2.151017068,1.033458256,1
6773,0.622207577,-1.292153257,1
6774,3.832634812,8.625944844,0
6775,12.32364996,13.7500579,0
6776,16.16822229,12.51163178,0
6777,5.881088635,8.670004131,0
6778,9.180374221,3.401489028,1
6779,-0.315483972,4.216352494,0
6780,8.767241502,1.520140406,1
6781,-0.031872668,0.340267439,0
6782,13.07481635,17.15398127,1
6783,1.713551511,7.37347201,0
6784,15.01455569,16.52011421,1
6785,1.303062232,0.417451416,0
6786,14.2211811,12.20345085,0
6787,17.1531768,13.64091059,0
6788,1.765244834,-0.444527408,1
6789,14.26370388,13.37040824,0
6790,-0.275567953,0.770137723,0
6791,8.602575756,6.666044606,1
6792,2.598193665,5.604936238,0
6793,15.33711872,17.09058866,1
6794,-0.278324713,0.580346646,0
6795,0.127566572,0.229813479,1
6796,14.90461639,17.11587325,1
6797,12.59376788,16.57436848,1
6798,16.27977951,17.1620182,1
6799,1.49405071,0.416768801,1
6800,12.45731006,17.17479315,1
6801,2.615096813,11.70177747,0
6802,16.35988368,13.25176792,0
6803,14.55414699,14.18315415,0
6804,-0.348162376,1.549570533,0
6805,1.404215047,6.720759225,0
6806,2.02503959,0.971220679,0
6807,-0.851641519,1.091904021,0
6808,0.35499608,0.702783709,0
6809,0.41992463,-0.223456048,1
6810,0.392262054,-0.307196434,1
6811,12.63835355,17.35213488,1
6812,0.036626717,1.368102296,0
6813,16.26722516,13.37485435,0
6814,11.50612676,14.62258216,0
6815,8.139423534,-0.976474059,1
6816,16.72638208,16.55605884,1
6817,2.092882914,7.949420895,0
6818,0.173343364,0.127823085,0
6819,1.981774687,-1.317396444,1
6820,-0.373498463,0.065380548,0
6821,-0.828520521,-5.21441982,0
6822,12.02127405,4.43331834,1
6823,-0.924206572,1.370669687,0
6824,1.559661213,-3.455402558,1
6825,16.41873857,16.57765511,1
6826,0.935271384,0.372814674,0
6827,14.81345308,14.71950024,1
6828,9.265691314,9.363551629,1
6829,4.010901879,0.461115697,0
6830,11.30304889,6.413373468,1
6831,16.46284893,13.88386324,0
6832,1.260556801,0.562178129,0
6833,8.130053175,2.254007242,1
6834,2.17060894,-0.328158856,1
6835,16.95908931,16.4131609,1
6836,8.340092308,1.91256245,1
6837,1.649471097,0.617165132,1
6838,2.60492792,7.697385508,0
6839,2.258385254,8.216529666,0
6840,1.33421757,0.322834727,0
6841,1.248670697,-0.090085122,1
6842,1.950179522,0.478718396,0
6843,6.412607884,-0.12512278,1
6844,17.71120599,14.23296969,0
6845,1.514915822,0.185583307,0
6846,17.70426122,13.85886334,1
6847,0.978851073,-0.17521465,1
6848,8.866930202,0.4110869,1
6849,15.94103377,13.39818836,0
6850,0.014957712,0.198858958,1
6851,-1.025000021,-0.087887015,0
6852,1.52495392,-0.137935126,1
6853,2.092367455,10.56564386,0
6854,-1.160173022,0.409846479,0
6855,0.862121832,-0.563234611,1
6856,10.80612717,4.102110338,1
6857,12.99204838,17.80888945,1
6858,1.395835568,0.599430472,0
6859,4.644716553,-1.62183958,1
6860,1.980122257,-0.500626952,1
6861,15.25261075,12.12711765,0
6862,0.790332947,4.20898851,0
6863,7.866162173,6.22192367,1
6864,1.858952638,-0.185353564,1
6865,13.14273378,13.85798351,0
6866,1.536734941,-0.71091085,1
6867,1.717667966,-0.027661259,1
6868,1.134402614,7.788149355,0
6869,1.352002343,-0.030491381,1
6870,10.34640274,4.344913055,1
6871,15.78498781,15.76574481,1
6872,18.47427238,16.16571013,0
6873,1.509573686,3.328244318,0
6874,9.957263242,5.796066884,1
6875,18.4687032,15.46518898,0
6876,14.4611442,17.36085364,1
6877,1.546895474,10.08389997,0
6878,5.125748063,12.19097985,1
6879,9.479718323,7.814013806,1
6880,7.14306174,11.68334456,1
6881,10.66033278,6.356669971,1
6882,-0.388460112,-3.787726774,0
6883,2.093566405,0.644527692,1
6884,11.80128094,18.66657436,1
6885,-0.231479583,0.293045867,1
6886,10.16315654,3.204885954,1
6887,0.025085686,-0.193262901,1
6888,16.68086883,14.62719681,0
6889,15.52724019,15.26209829,0
6890,15.30770489,17.38781828,1
6891,18.5087082,15.59854386,1
6892,0.015242932,0.398697333,1
6893,1.236582753,0.054599725,0
6894,15.78515553,12.47151754,0
6895,15.34144701,12.5055777,0
6896,-5.739819287,-9.428044963,0
6897,-0.775440827,6.011415018,0
6898,-0.271467449,0.891516685,0
6899,12.54040335,17.22872809,1
6900,16.64966371,12.04793382,1
6901,1.591646637,-0.313491648,1
6902,16.90934348,13.71697657,0
6903,11.60470383,17.77786611,0
6904,17.09430209,16.10914964,1
6905,13.54040099,16.01940207,1
6906,12.046609,17.49698277,1
6907,-1.634655368,-0.269953707,0
6908,11.86781824,17.40899912,1
6909,1.722226177,11.62986662,0
6910,17.00419814,16.41288043,1
6911,-0.799582141,1.080392473,0
6912,17.73653921,14.05454019,0
6913,2.426009532,-6.637943646,0
6914,0.357848336,1.601715613,0
6915,-0.238932029,0.527825426,0
6916,1.721439218,-0.618904208,1
6917,7.789697957,10.67179431,1
6918,9.812935745,10.67057737,1
6919,17.58032406,15.00689873,0
6920,10.819864,9.201553204,1
6921,3.849139385,0.474947056,0
6922,0.931868571,-0.624515531,1
6923,2.61167095,0.264015767,1
6924,13.97354711,15.76598712,1
6925,1.664708284,9.55842995,0
6926,1.723601464,-0.103949597,1
6927,16.44247919,13.50091743,0
6928,8.001419681,12.04739934,1
6929,1.712256769,0.157862793,1
6930,0.815739703,0.387807113,1
6931,9.718117623,14.02676893,0
6932,6.809795327,-1.403439904,1
6933,4.236382375,0.126847665,1
6934,2.048279686,9.213704329,0
6935,0.224274774,0.352428645,1
6936,16.19892938,16.757265,1
6937,17.36672475,14.53819857,0
6938,0.799664395,-1.641174339,1
6939,0.605379021,-0.477584378,1
6940,-1.49929363,-0.381308974,0
6941,-0.558173589,-0.053098068,1
6942,13.6107391,16.91561169,1
6943,17.55179384,14.06769007,0
6944,15.13537593,15.63975483,1
6945,1.578030266,0.173980157,1
6946,16.1842947,12.65630178,0
6947,19.06421343,15.09197064,1
6948,8.681612026,7.541733076,1
6949,-0.93053137,1.034364031,0
6950,9.631310791,2.435329733,1
6951,0.887472076,0.296076051,1
6952,-0.14569705,-0.963414311,1
6953,0.713592292,-0.541101806,1
6954,7.855669335,13.4337279,1
6955,13.73073038,13.20804657,0
6956,13.02315065,19.32664269,1
6957,16.22649206,12.91049407,0
6958,12.17370701,18.75053241,1
6959,0.904385533,1.388208032,0
6960,15.58893443,10.02863524,0
6961,0.196205392,0.754935518,1
6962,0.80951717,-0.452541823,1
6963,2.490680797,13.52589451,0
6964,1.119905678,0.657065879,0
6965,6.568733329,0.055766428,1
6966,0.918318912,0.683776996,0
6967,0.84343584,7.467793747,0
6968,8.032151494,10.14887242,1
6969,11.99465264,15.71469789,1
6970,6.433988994,-1.075230636,0
6971,0.951785451,0.418010054,1
6972,0.445577253,0.554068586,0
6973,3.316531405,0.036999374,1
6974,12.35254799,19.87408875,1
6975,11.83231636,17.24814927,1
6976,0.593637538,0.021202737,1
6977,14.46534808,15.60485857,0
6978,-0.029594987,-0.089818157,0
6979,13.98958948,12.11862868,0
6980,2.024406562,8.413011929,0
6981,0.96578012,1.560460355,0
6982,0.545336803,1.69285162,0
6983,0.891780461,-3.370784172,1
6984,14.08579164,16.03556327,0
6985,0.796807234,0.547334303,1
6986,13.59985727,16.84809715,1
6987,13.31836008,15.66981327,1
6988,9.488737051,4.055322168,1
6989,15.78655042,11.56214309,0
6990,9.771507448,2.148634941,1
6991,1.197912207,-0.683204512,1
6992,-3.342433662,8.519544381,0
6993,1.29068905,0.773620878,0
6994,16.66498812,16.40202516,1
6995,10.69796449,2.7504366,1
6996,5.013106969,0.154827039,0
6997,6.238560529,1.863457724,1
6998,1.296688294,-0.535856221,1
6999,0.184616762,1.147639837,0
7000,3.49106481,3.777603231,0
7001,-0.420790001,0.477810374,0
7002,17.04922059,16.3944097,1
7003,1.159312011,0.236247179,1
7004,0.780537684,0.658763745,0
7005,-0.530956684,0.133878319,0
7006,1.697687022,9.685957083,0
7007,17.45342329,16.2904359,1
7008,1.00530936,3.418039965,0
7009,13.97766215,14.35722453,0
7010,12.52138558,13.24183623,0
7011,1.15657231,-0.866189542,1
7012,1.903020703,6.886638264,0
7013,0.323934861,0.788697614,1
7014,0.307372262,-0.823065931,1
7015,0.17726947,0.008235899,1
7016,1.847163545,0.831287365,0
7017,17.86472258,15.23763471,1
7018,18.17101494,14.8622727,0
7019,12.25696409,4.58357468,1
